Date,Open,High,Low,Close
2018-06-14,1.18027,1.18509,1.15603,1.1563
2018-06-15,1.15629,1.16264,1.15427,1.16063
2018-06-17,1.15961,1.15963,1.15899,1.15924
2018-06-18,1.15926,1.16402,1.15647,1.16291
2018-06-19,1.1629,1.16439,1.15303,1.15875
2018-06-20,1.15876,1.15994,1.15363,1.15769
2018-06-21,1.1577,1.16328,1.15079,1.16036
2018-06-22,1.16037,1.16742,1.16,1.16568
2018-06-24,1.16683,1.16686,1.16594,1.16594
2018-06-25,1.16598,1.17124,1.1628,1.17004
2018-06-26,1.17005,1.17198,1.16344,1.16487
2018-06-27,1.16488,1.16715,1.154,1.15622
2018-06-28,1.15623,1.15996,1.15265,1.15629
2018-06-29,1.15628,1.16897,1.15626,1.16819
2018-07-01,1.16769,1.16789,1.167,1.16781
2018-07-02,1.16775,1.16783,1.15906,1.1641
2018-07-03,1.16406,1.16725,1.16205,1.16583
2018-07-04,1.16582,1.1681,1.16299,1.16597
2018-07-05,1.16597,1.17196,1.16493,1.16913
2018-07-06,1.16914,1.17671,1.16794,1.17398
2018-07-08,1.17462,1.1752,1.1743,1.17511
2018-07-09,1.17512,1.17901,1.1732,1.17553
2018-07-10,1.17552,1.1762,1.16895,1.17273
2018-07-11,1.17275,1.17576,1.16647,1.16743
2018-07-12,1.16744,1.1695,1.1649,1.16635
2018-07-13,1.16634,1.16861,1.16122,1.1684
2018-07-15,1.1679,1.16814,1.16763,1.16778
2018-07-16,1.16779,1.17247,1.16749,1.17085
2018-07-17,1.17086,1.1744,1.16483,1.16526
2018-07-18,1.16527,1.16643,1.16013,1.16443
2018-07-19,1.16442,1.16779,1.15737,1.16539
2018-07-20,1.1654,1.17382,1.16256,1.17193
2018-07-22,1.17407,1.17425,1.17346,1.17397
2018-07-23,1.17398,1.17507,1.16825,1.16929
2018-07-24,1.16926,1.17163,1.16539,1.16841
2018-07-25,1.16844,1.17382,1.16631,1.17373
2018-07-26,1.17374,1.1743,1.16374,1.16432
2018-07-27,1.16431,1.16638,1.16197,1.16529
2018-07-29,1.16588,1.16599,1.16575,1.16586
2018-07-30,1.16587,1.17181,1.16474,1.17067
2018-07-31,1.17068,1.17454,1.1683,1.16885
2018-08-01,1.16887,1.16991,1.16566,1.16627
2018-08-02,1.16628,1.1667,1.15812,1.15845
2018-08-03,1.15847,1.161,1.15595,1.15667
2018-08-05,1.15626,1.15643,1.156,1.15607
2018-08-06,1.15608,1.15699,1.15293,1.15577
2018-08-07,1.15576,1.16075,1.15509,1.16024
2018-08-08,1.16025,1.16275,1.15725,1.16087
2018-08-09,1.16088,1.16187,1.15183,1.15235
2018-08-10,1.15234,1.15357,1.13874,1.14086
2018-08-12,1.14041,1.14058,1.13895,1.13937
2018-08-13,1.13941,1.14323,1.13643,1.14
2018-08-14,1.13996,1.14287,1.13294,1.13461
2018-08-15,1.13462,1.13541,1.13002,1.13408
2018-08-16,1.13409,1.14083,1.13349,1.13712
2018-08-17,1.13713,1.14443,1.13658,1.14363
2018-08-19,1.14371,1.14383,1.14347,1.14372
2018-08-20,1.14374,1.14923,1.13937,1.14913
2018-08-21,1.14911,1.16006,1.14849,1.15755
2018-08-22,1.15754,1.16222,1.15525,1.15851
2018-08-23,1.1585,1.15901,1.15292,1.15412
2018-08-24,1.15413,1.16393,1.15374,1.16204
2018-08-26,1.16325,1.1653,1.16304,1.16444
2018-08-27,1.16445,1.16931,1.15939,1.16834
2018-08-28,1.16835,1.1733,1.16618,1.16926
2018-08-29,1.16928,1.17099,1.16511,1.17086
2018-08-30,1.17087,1.17174,1.16409,1.16647
2018-08-31,1.16646,1.16893,1.15839,1.15996
2018-09-02,1.1594,1.15987,1.15919,1.15973
2018-09-03,1.15974,1.1627,1.15882,1.16132
2018-09-04,1.16133,1.16134,1.15294,1.15865
2018-09-05,1.15866,1.164,1.15418,1.16338
2018-09-06,1.1634,1.16586,1.16047,1.16193
2018-09-07,1.16195,1.16487,1.15498,1.15517
2018-09-09,1.15569,1.15602,1.15544,1.156
2018-09-10,1.15601,1.16156,1.15251,1.15929
2018-09-11,1.1593,1.16436,1.15648,1.15949
2018-09-12,1.1595,1.1649,1.15694,1.16247
2018-09-13,1.16246,1.17004,1.16084,1.16906
2018-09-14,1.16907,1.1721,1.16199,1.16204
2018-09-16,1.16223,1.1626,1.16217,1.16227
2018-09-17,1.16228,1.16975,1.16172,1.1668
2018-09-18,1.16681,1.17238,1.16515,1.16768
2018-09-19,1.16769,1.17141,1.16494,1.16733
2018-09-20,1.16734,1.17838,1.16712,1.17748
2018-09-21,1.17749,1.1802,1.1732,1.17449
2018-09-23,1.17443,1.17492,1.17443,1.17479
2018-09-24,1.17477,1.18144,1.17234,1.17519
2018-09-25,1.17518,1.1792,1.17302,1.17623
2018-09-26,1.17624,1.17969,1.17254,1.17463
2018-09-27,1.17458,1.17563,1.16323,1.16353
2018-09-28,1.16354,1.16505,1.15691,1.16013
2018-09-30,1.16039,1.16077,1.16021,1.16045
2018-10-01,1.16048,1.16237,1.15629,1.15764
2018-10-02,1.15765,1.15795,1.15045,1.15497
2018-10-03,1.15498,1.15929,1.14635,1.14756
2018-10-04,1.14757,1.15419,1.14627,1.15169
2018-10-05,1.15168,1.15487,1.14834,1.15177
2018-10-07,1.15244,1.15244,1.15193,1.15232
2018-10-08,1.15234,1.1529,1.14594,1.14934
2018-10-09,1.14935,1.15081,1.14316,1.1504
2018-10-10,1.15041,1.15448,1.14792,1.15324
2018-10-11,1.15325,1.15984,1.15305,1.15893
2018-10-12,1.15894,1.16099,1.15336,1.15577
2018-10-14,1.15508,1.15528,1.15494,1.15498
2018-10-15,1.15497,1.16056,1.15423,1.15822
2018-10-16,1.15823,1.16207,1.15652,1.15756
2018-10-17,1.15757,1.15797,1.14946,1.15005
2018-10-18,1.15006,1.15266,1.14484,1.14532
2018-10-19,1.14533,1.1534,1.14322,1.15135
2018-10-21,1.15115,1.15115,1.15078,1.15098
2018-10-22,1.15099,1.15493,1.1455,1.14638
2018-10-23,1.1464,1.14928,1.14385,1.147
2018-10-24,1.14702,1.1476,1.13782,1.13982
2018-10-25,1.13984,1.14318,1.13554,1.13746
2018-10-26,1.13745,1.14205,1.1335,1.14012
2018-10-28,1.14004,1.14028,1.13965,1.13972
2018-10-29,1.13974,1.14157,1.13599,1.1375
2018-10-30,1.13748,1.13873,1.13399,1.13447
2018-10-31,1.13448,1.13595,1.13014,1.13141
2018-11-01,1.13142,1.14235,1.13122,1.14022
2018-11-02,1.14021,1.14551,1.13713,1.13855
2018-11-04,1.13978,1.1399,1.13963,1.1397
2018-11-05,1.13971,1.14233,1.13519,1.14076
2018-11-06,1.14077,1.1441,1.13907,1.14405
2018-11-07,1.14406,1.14989,1.13938,1.14319
2018-11-08,1.1432,1.1446,1.13508,1.13671
2018-11-09,1.13672,1.13682,1.13153,1.13366
2018-11-11,1.13197,1.1324,1.13189,1.13231
2018-11-12,1.13234,1.13297,1.12153,1.12229
2018-11-13,1.1223,1.1319,1.12211,1.13104
2018-11-14,1.13106,1.13452,1.12626,1.13113
2018-11-15,1.13114,1.13617,1.12699,1.13237
2018-11-16,1.13239,1.14194,1.1321,1.14134
2018-11-18,1.14145,1.14205,1.14055,1.14131
2018-11-19,1.1413,1.14638,1.13933,1.14535
2018-11-20,1.14537,1.14717,1.13581,1.13715
2018-11-21,1.13716,1.14241,1.13649,1.1388
2018-11-22,1.13881,1.14334,1.13848,1.14021
2018-11-23,1.1402,1.14205,1.13269,1.13296
2018-11-25,1.13357,1.13369,1.13304,1.13367
2018-11-26,1.13368,1.1383,1.13245,1.13324
2018-11-27,1.13323,1.13431,1.12768,1.12965
2018-11-28,1.12964,1.13869,1.12667,1.13669
2018-11-29,1.13668,1.1401,1.13481,1.13918
2018-11-30,1.13919,1.13999,1.13049,1.13152
2018-12-02,1.133,1.13419,1.13275,1.13415
2018-12-03,1.13406,1.13791,1.13188,1.13536
2018-12-04,1.13537,1.14181,1.1318,1.13418
2018-12-05,1.13419,1.13607,1.13105,1.13481
2018-12-06,1.13483,1.14119,1.13203,1.13754
2018-12-07,1.13754,1.14229,1.13598,1.14078
2018-12-09,1.14021,1.14061,1.13984,1.1399
2018-12-10,1.13988,1.1442,1.13498,1.13552
2018-12-11,1.13554,1.13996,1.13057,1.13212
2018-12-12,1.1321,1.13865,1.13145,1.1372
2018-12-13,1.13721,1.13926,1.13306,1.13623
2018-12-14,1.13622,1.13644,1.12694,1.13023
2018-12-16,1.1306,1.13077,1.13037,1.13038
2018-12-17,1.13039,1.1357,1.13026,1.13487
2018-12-18,1.13487,1.14017,1.13364,1.1375
2018-12-19,1.13751,1.14385,1.13638,1.13857
2018-12-20,1.13859,1.14852,1.13767,1.14558
2018-12-21,1.14559,1.14735,1.13554,1.13583
2018-12-23,1.13699,1.13732,1.13695,1.13715
2018-12-24,1.13718,1.14378,1.13698,1.13993
2018-12-26,1.14121,1.14157,1.1342,1.13596
2018-12-27,1.13599,1.14535,1.13575,1.14297
2018-12-28,1.14299,1.1472,1.14293,1.1445
2018-12-30,1.1439,1.14396,1.14373,1.14384
2018-12-31,1.14382,1.14653,1.14209,1.14615
2019-01-01,1.14659,1.1467,1.14603,1.14604
2019-01-02,1.14605,1.14961,1.13084,1.13116
2019-01-03,1.13115,1.14103,1.13095,1.13894
2019-01-04,1.13895,1.14185,1.13455,1.13971
2019-01-06,1.14081,1.14124,1.14065,1.14096
2019-01-07,1.14097,1.14818,1.1404,1.14783
2019-01-08,1.14782,1.14839,1.14219,1.14566
2019-01-09,1.14568,1.15557,1.14385,1.15535
2019-01-10,1.15536,1.15692,1.14843,1.15074
2019-01-11,1.15141,1.15398,1.14573,1.14631
2019-01-13,1.14619,1.14623,1.14589,1.1459
2019-01-14,1.14591,1.14813,1.145,1.1472
2019-01-15,1.14712,1.1489,1.13814,1.14133
2019-01-16,1.14132,1.14242,1.13772,1.13988
2019-01-17,1.13987,1.14053,1.13696,1.13915
2019-01-18,1.13913,1.14097,1.13526,1.13641
2019-01-20,1.13661,1.13676,1.13641,1.13646
2019-01-21,1.13645,1.13905,1.13563,1.13684
2019-01-22,1.13683,1.13733,1.13355,1.13626
2019-01-23,1.13628,1.13938,1.13504,1.13855
2019-01-24,1.13856,1.13908,1.12888,1.13121
2019-01-25,1.13122,1.14169,1.13043,1.14115
2019-01-27,1.14106,1.14122,1.14098,1.1412
2019-01-28,1.14121,1.1443,1.13894,1.14289
2019-01-29,1.1429,1.14495,1.14105,1.14343
2019-01-30,1.14342,1.1501,1.14055,1.14846
2019-01-31,1.14844,1.15135,1.14352,1.14475
2019-02-01,1.1447,1.14879,1.14337,1.14598
2019-02-03,1.14555,1.14567,1.14538,1.14538
2019-02-04,1.14539,1.14598,1.14239,1.14344
2019-02-05,1.14343,1.14399,1.14005,1.14082
2019-02-06,1.14081,1.14084,1.13615,1.13649
2019-02-07,1.1365,1.13669,1.13239,1.13376
2019-02-08,1.13379,1.13502,1.13204,1.13221
2019-02-10,1.13203,1.13242,1.13195,1.13232
2019-02-11,1.13233,1.13293,1.12667,1.1278
2019-02-12,1.12779,1.1339,1.12572,1.13331
2019-02-13,1.13332,1.13408,1.12566,1.1264
2019-02-14,1.12641,1.1309,1.12493,1.12942
2019-02-15,1.12939,1.13055,1.12336,1.12922
2019-02-17,1.12891,1.12954,1.1289,1.12944
2019-02-18,1.12945,1.13333,1.12932,1.13108
2019-02-19,1.13109,1.13569,1.1275,1.13391
2019-02-20,1.13392,1.13706,1.13244,1.13456
2019-02-21,1.13457,1.13658,1.13199,1.13392
2019-02-22,1.13391,1.13551,1.13161,1.13306
2019-02-24,1.13366,1.13415,1.13365,1.13415
2019-02-25,1.13416,1.1367,1.13361,1.13642
2019-02-26,1.13643,1.14021,1.13448,1.13924
2019-02-27,1.13926,1.1403,1.13618,1.1379
2019-02-28,1.13781,1.14189,1.13593,1.13725
2019-03-01,1.13724,1.1408,1.13527,1.13648
2019-03-03,1.13762,1.13784,1.13716,1.13743
2019-03-04,1.13744,1.13745,1.13084,1.13359
2019-03-05,1.13358,1.13379,1.1289,1.13054
2019-03-06,1.13056,1.1324,1.12868,1.13123
2019-03-07,1.13119,1.13196,1.11757,1.11976
2019-03-08,1.11975,1.12455,1.11846,1.1232
2019-03-10,1.12352,1.12367,1.12305,1.1231
2019-03-11,1.12311,1.12642,1.12211,1.12584
2019-03-12,1.12585,1.13043,1.12486,1.12859
2019-03-13,1.1286,1.13379,1.12767,1.13297
2019-03-14,1.13299,1.13355,1.12935,1.13058
2019-03-15,1.13057,1.13436,1.12994,1.13227
2019-03-17,1.13189,1.13201,1.13184,1.13187
2019-03-18,1.13188,1.13583,1.13187,1.13355
2019-03-19,1.13354,1.13611,1.1333,1.13535
2019-03-20,1.13537,1.14475,1.13348,1.14277
2019-03-21,1.14278,1.14367,1.13418,1.13731
2019-03-22,1.13732,1.139,1.12726,1.12982
2019-03-24,1.12969,1.12976,1.12945,1.12949
2019-03-25,1.1295,1.13307,1.12885,1.13144
2019-03-26,1.13145,1.13252,1.12624,1.12732
2019-03-27,1.12734,1.1285,1.12415,1.12515
2019-03-28,1.12509,1.12605,1.12131,1.12291
2019-03-29,1.12288,1.1246,1.12092,1.12162
2019-03-31,1.12201,1.12243,1.122,1.12225
2019-04-01,1.12226,1.12492,1.11984,1.12044
2019-04-02,1.12045,1.12154,1.1183,1.12026
2019-04-03,1.12027,1.12541,1.12013,1.1244
2019-04-04,1.12442,1.1247,1.12055,1.12217
2019-04-05,1.12218,1.12461,1.12096,1.12107
2019-04-07,1.12168,1.12178,1.12145,1.12176
2019-04-08,1.12178,1.12739,1.12143,1.12551
2019-04-09,1.1255,1.12837,1.12549,1.12649
2019-04-10,1.1265,1.12872,1.1229,1.12753
2019-04-11,1.12754,1.12867,1.12493,1.12595
2019-04-12,1.12596,1.13232,1.12566,1.12938
2019-04-14,1.13032,1.13065,1.13015,1.13022
2019-04-15,1.13023,1.13203,1.12969,1.13037
2019-04-16,1.13038,1.13132,1.12793,1.12839
2019-04-17,1.12838,1.1323,1.12807,1.12958
2019-04-18,1.12959,1.13033,1.12247,1.12342
2019-04-19,1.12343,1.12476,1.12316,1.12405
2019-04-21,1.1243,1.12442,1.12425,1.12435
2019-04-22,1.12436,1.12614,1.12352,1.12578
2019-04-23,1.12579,1.12607,1.11917,1.1223
2019-04-24,1.12231,1.12236,1.11401,1.11528
2019-04-25,1.11529,1.11619,1.11173,1.11348
2019-04-26,1.11349,1.11734,1.11106,1.11424
2019-04-28,1.11485,1.115,1.1147,1.11487
2019-04-29,1.11489,1.11862,1.11445,1.11843
2019-04-30,1.11842,1.12286,1.11751,1.1215
2019-05-01,1.12151,1.12641,1.11866,1.12018
2019-05-02,1.12017,1.12185,1.117,1.11722
2019-05-03,1.11723,1.12041,1.11347,1.11989
2019-05-05,1.11932,1.11947,1.11805,1.1184
2019-05-06,1.11841,1.12085,1.11783,1.12004
2019-05-07,1.12003,1.12173,1.1166,1.11888
2019-05-08,1.1189,1.1213,1.11821,1.11971
2019-05-09,1.11972,1.12503,1.11727,1.12178
2019-05-10,1.12179,1.12529,1.1217,1.12326
2019-05-12,1.12362,1.12383,1.12335,1.12351
2019-05-13,1.12352,1.12628,1.12181,1.12314
2019-05-14,1.12317,1.12433,1.12006,1.12027
2019-05-15,1.12028,1.12239,1.11774,1.12066
2019-05-16,1.12065,1.12232,1.11656,1.11726
2019-05-17,1.11725,1.11837,1.11543,1.11543
2019-05-19,1.11626,1.11644,1.11615,1.1164
2019-05-20,1.11639,1.11741,1.11499,1.11666
2019-05-21,1.11665,1.11835,1.11413,1.11637
2019-05-22,1.11634,1.11796,1.11479,1.11546
2019-05-23,1.11545,1.11867,1.11067,1.11835
2019-05-24,1.11831,1.12114,1.11764,1.12013
2019-05-26,1.12095,1.12109,1.12063,1.12063
2019-05-27,1.12062,1.12145,1.11862,1.11928
2019-05-28,1.11929,1.11977,1.11588,1.11675
2019-05-29,1.11673,1.11718,1.11238,1.11361
2019-05-30,1.11359,1.11427,1.11154,1.11288
2019-05-31,1.11289,1.11791,1.11246,1.11642
2019-06-02,1.11716,1.11735,1.11701,1.11731
2019-06-03,1.1173,1.12614,1.11596,1.1245
2019-06-04,1.12451,1.12767,1.12262,1.1253
2019-06-05,1.12531,1.13041,1.12191,1.1228
2019-06-06,1.12279,1.13082,1.11999,1.12749
2019-06-07,1.1275,1.13471,1.12506,1.13342
2019-06-09,1.13165,1.13206,1.13161,1.13185
2019-06-10,1.13186,1.13237,1.12896,1.13173
2019-06-11,1.13175,1.13368,1.13014,1.13289
2019-06-12,1.1329,1.13429,1.12818,1.12919
2019-06-13,1.12918,1.13032,1.12681,1.12789
2019-06-14,1.12788,1.12886,1.12019,1.1204
2019-06-16,1.12155,1.12166,1.12135,1.12149
2019-06-17,1.1215,1.12463,1.12031,1.12236
2019-06-18,1.12238,1.12422,1.11808,1.11972
2019-06-19,1.11973,1.12537,1.11866,1.12351
2019-06-20,1.1235,1.1316,1.12346,1.12938
2019-06-21,1.12939,1.13772,1.12825,1.13663
2019-06-23,1.13741,1.13846,1.1374,1.13845
2019-06-24,1.13844,1.14033,1.1372,1.13987
2019-06-25,1.13988,1.14115,1.13438,1.13675
2019-06-26,1.13676,1.13904,1.1347,1.1373
2019-06-27,1.13731,1.13809,1.13472,1.13706
2019-06-28,1.13707,1.1393,1.13501,1.13659
2019-06-30,1.13665,1.13693,1.13594,1.13594
2019-07-01,1.13595,1.13633,1.12804,1.12862
2019-07-02,1.12863,1.13202,1.12746,1.12899
2019-07-03,1.129,1.13109,1.1268,1.12868
2019-07-04,1.12867,1.12945,1.12726,1.12846
2019-07-05,1.12847,1.12855,1.12069,1.12233
2019-07-07,1.12267,1.12274,1.1226,1.12262
2019-07-08,1.12263,1.12338,1.12064,1.12146
2019-07-09,1.12147,1.12183,1.11928,1.12038
2019-07-10,1.12037,1.12636,1.12013,1.12577
2019-07-11,1.12579,1.12852,1.12446,1.12492
2019-07-12,1.12493,1.12743,1.12377,1.12669
2019-07-14,1.12687,1.12717,1.12687,1.12706
2019-07-15,1.12707,1.12832,1.12528,1.12593
2019-07-16,1.12594,1.12629,1.12014,1.12112
2019-07-17,1.12111,1.12331,1.11995,1.12267
2019-07-18,1.12266,1.12799,1.12047,1.12606
2019-07-19,1.12605,1.12679,1.12029,1.12163
2019-07-21,1.1215,1.1218,1.12144,1.1217
2019-07-22,1.12172,1.12247,1.12032,1.12038
2019-07-23,1.12039,1.12075,1.11454,1.11504
2019-07-24,1.11505,1.11552,1.11264,1.11414
2019-07-25,1.11411,1.11872,1.11008,1.11442
2019-07-26,1.11439,1.11503,1.11114,1.11254
2019-07-28,1.11318,1.11319,1.11288,1.11288
2019-07-29,1.11289,1.11504,1.11124,1.11419
2019-07-30,1.11418,1.11605,1.11316,1.11564
2019-07-31,1.11563,1.11615,1.10596,1.1071
2019-08-01,1.10711,1.10954,1.10264,1.10784
2019-08-02,1.10782,1.11159,1.10693,1.11104
2019-08-04,1.11078,1.11086,1.11059,1.11072
2019-08-05,1.11073,1.12445,1.1106,1.12413
2019-08-06,1.12409,1.12491,1.11669,1.12047
2019-08-07,1.12048,1.12413,1.11787,1.12035
2019-08-08,1.12033,1.12322,1.11764,1.11855
2019-08-09,1.11856,1.12224,1.11829,1.11994
2019-08-11,1.12015,1.12076,1.11999,1.12068
2019-08-12,1.12067,1.12301,1.11615,1.12156
2019-08-13,1.12159,1.1228,1.11694,1.11758
2019-08-14,1.11759,1.11902,1.11301,1.11424
2019-08-15,1.11425,1.11579,1.10909,1.11099
2019-08-16,1.111,1.11107,1.10657,1.10855
2019-08-18,1.10921,1.10936,1.1089,1.10915
2019-08-19,1.10914,1.11132,1.10755,1.10809
2019-08-20,1.1081,1.11062,1.10651,1.10965
2019-08-21,1.10966,1.11065,1.10797,1.10896
2019-08-22,1.10897,1.11126,1.10631,1.1083
2019-08-23,1.10829,1.11527,1.10511,1.11355
2019-08-25,1.11488,1.11501,1.11416,1.11428
2019-08-26,1.11429,1.11524,1.10936,1.11008
2019-08-27,1.11009,1.11154,1.10851,1.1089
2019-08-28,1.10891,1.10973,1.10727,1.10851
2019-08-29,1.10852,1.10925,1.10415,1.10585
2019-08-30,1.10584,1.10595,1.09627,1.09865
2019-09-01,1.09896,1.09919,1.09892,1.09898
2019-09-02,1.09897,1.09926,1.09573,1.09636
2019-09-03,1.09637,1.09782,1.09256,1.0972
2019-09-04,1.09718,1.10378,1.0971,1.10341
2019-09-05,1.1034,1.1084,1.10165,1.10335
2019-09-06,1.10336,1.10566,1.10197,1.10243
2019-09-08,1.10224,1.10234,1.10191,1.10197
2019-09-09,1.10196,1.10675,1.10149,1.10464
2019-09-10,1.10466,1.1059,1.103,1.10495
2019-09-11,1.10496,1.10551,1.09847,1.10129
2019-09-12,1.1013,1.10866,1.09265,1.10558
2019-09-13,1.10556,1.1109,1.10556,1.10653
2019-09-15,1.10817,1.10857,1.10816,1.10825
2019-09-16,1.10826,1.10838,1.09928,1.10025
2019-09-17,1.10024,1.1075,1.09896,1.10731
2019-09-18,1.10732,1.10742,1.10131,1.10286
2019-09-19,1.10285,1.10719,1.10222,1.1044
2019-09-20,1.10439,1.10671,1.09957,1.10163
2019-09-22,1.10186,1.10191,1.10164,1.1018
2019-09-23,1.10179,1.10248,1.09656,1.09934
2019-09-24,1.09933,1.10235,1.09832,1.1013
2019-09-25,1.10131,1.10164,1.09369,1.09507
2019-09-26,1.09504,1.09669,1.09084,1.09217
2019-09-27,1.09218,1.09581,1.09044,1.09369
2019-09-29,1.09435,1.09437,1.09411,1.09416
2019-09-30,1.09414,1.09472,1.08841,1.08987
2019-10-01,1.08986,1.09423,1.08784,1.09333
2019-10-02,1.09334,1.0963,1.09036,1.09598
2019-10-03,1.09597,1.09987,1.09404,1.09741
2019-10-04,1.09742,1.09988,1.09565,1.09723
2019-10-06,1.09825,1.09833,1.09808,1.09827
2019-10-07,1.09826,1.10001,1.09613,1.09709
2019-10-08,1.0971,1.09955,1.09406,1.09592
2019-10-09,1.09593,1.09899,1.09542,1.09836
2019-10-10,1.09835,1.10332,1.09792,1.101
2019-10-11,1.10101,1.10622,1.10003,1.10314
2019-10-13,1.1029,1.1029,1.10245,1.10277
2019-10-14,1.10276,1.10421,1.10123,1.10254
2019-10-15,1.10253,1.10455,1.09907,1.10339
2019-10-16,1.10338,1.1085,1.10219,1.10733
2019-10-17,1.10734,1.11393,1.10645,1.11241
2019-10-18,1.1124,1.11742,1.11141,1.11742
2019-10-20,1.11529,1.11561,1.11508,1.11553
2019-10-21,1.11554,1.11788,1.11382,1.1151
2019-10-22,1.11511,1.11562,1.11171,1.11283
2019-10-23,1.11284,1.11396,1.11056,1.11315
2019-10-24,1.11316,1.11621,1.10925,1.11029
2019-10-25,1.1103,1.11223,1.10724,1.10767
2019-10-27,1.1082,1.10835,1.10816,1.10834
2019-10-28,1.10835,1.11061,1.10756,1.10978
2019-10-29,1.10977,1.1117,1.1073,1.11117
2019-10-30,1.11118,1.11548,1.10795,1.11516
2019-10-31,1.11517,1.11751,1.11309,1.11556
2019-11-01,1.11554,1.11713,1.11277,1.11563
2019-11-03,1.11684,1.11686,1.11635,1.11656
2019-11-04,1.11655,1.11748,1.11212,1.11274
2019-11-05,1.11272,1.11397,1.10629,1.10734
2019-11-06,1.10735,1.10922,1.10645,1.10695
2019-11-07,1.10694,1.10909,1.10356,1.10518
2019-11-08,1.10517,1.10548,1.10161,1.10199
2019-11-10,1.10196,1.10223,1.10185,1.10214
2019-11-11,1.10215,1.10425,1.1016,1.10342
2019-11-12,1.10341,1.1038,1.1002,1.10115
2019-11-13,1.10116,1.10199,1.09948,1.10091
2019-11-14,1.10092,1.1027,1.09885,1.10193
2019-11-15,1.10194,1.10563,1.1014,1.1052
2019-11-17,1.10484,1.1054,1.10484,1.10534
2019-11-18,1.10533,1.10894,1.10528,1.10716
2019-11-19,1.10718,1.10833,1.1062,1.10774
2019-11-20,1.10775,1.10808,1.10525,1.10774
2019-11-21,1.10775,1.10964,1.10516,1.1065
2019-11-22,1.10649,1.1087,1.10138,1.10205
2019-11-24,1.10184,1.10221,1.10155,1.10221
2019-11-25,1.10222,1.10316,1.10031,1.10099
2019-11-26,1.101,1.1025,1.10067,1.10214
2019-11-27,1.10215,1.10216,1.09918,1.10044
2019-11-28,1.10045,1.10174,1.09999,1.10109
2019-11-29,1.10108,1.10277,1.09807,1.10174
2019-12-01,1.1023,1.10234,1.10165,1.10178
2019-12-02,1.10176,1.10893,1.10024,1.10755
2019-12-03,1.10756,1.1093,1.10655,1.10814
2019-12-04,1.10813,1.11156,1.10662,1.10821
2019-12-05,1.1082,1.11076,1.10787,1.11035
2019-12-06,1.11036,1.11092,1.10393,1.10578
2019-12-08,1.10578,1.106,1.10554,1.10579
2019-12-09,1.10578,1.10773,1.10528,1.10639
2019-12-10,1.10638,1.1097,1.10623,1.10919
2019-12-11,1.10918,1.11408,1.10696,1.11321
2019-12-12,1.11322,1.11991,1.11025,1.11828
2019-12-13,1.11825,1.11855,1.11115,1.11178
2019-12-15,1.11256,1.11303,1.11221,1.11237
2019-12-16,1.11236,1.11575,1.11226,1.11351
2019-12-17,1.11352,1.11739,1.11287,1.11509
2019-12-18,1.11508,1.11508,1.11097,1.11149
2019-12-19,1.11148,1.11437,1.11069,1.11206
2019-12-20,1.11211,1.11231,1.10658,1.10759
2019-12-22,1.10797,1.10804,1.10759,1.10797
2019-12-23,1.10795,1.10953,1.10693,1.10911
2019-12-24,1.10913,1.10934,1.10686,1.10861
2019-12-25,1.109,1.10947,1.10895,1.10937
2019-12-26,1.10939,1.11083,1.10816,1.11007
2019-12-27,1.11006,1.11877,1.10981,1.11732
2019-12-29,1.11742,1.11833,1.11709,1.11807
2019-12-30,1.11808,1.12202,1.118,1.12008
2019-12-31,1.12007,1.12387,1.11982,1.12256
2020-01-02,1.11957,1.12026,1.1163,1.11703
2020-01-03,1.11699,1.11793,1.11245,1.11593
2020-01-05,1.1164,1.11672,1.11583,1.11599
2020-01-06,1.11598,1.12051,1.11566,1.11949
2020-01-07,1.11948,1.11966,1.11331,1.11535
2020-01-08,1.11534,1.11677,1.11012,1.11124
2020-01-09,1.11125,1.11198,1.10926,1.11088
2020-01-10,1.11087,1.11286,1.10845,1.11196
2020-01-12,1.11174,1.11201,1.11123,1.11156
2020-01-13,1.11157,1.11463,1.1112,1.11339
2020-01-14,1.11338,1.11439,1.1104,1.11269
2020-01-15,1.1127,1.11628,1.1118,1.11518
2020-01-16,1.11519,1.11721,1.11274,1.11364
2020-01-17,1.11365,1.11419,1.10857,1.10906
2020-01-19,1.1089,1.10942,1.1089,1.1094
2020-01-20,1.10939,1.11018,1.10762,1.10956
2020-01-21,1.10957,1.11175,1.10821,1.10846
2020-01-22,1.10845,1.10978,1.10696,1.10952
2020-01-23,1.10951,1.11081,1.10358,1.10548
2020-01-24,1.10549,1.1061,1.10196,1.10269
2020-01-26,1.10316,1.10336,1.10239,1.1024
2020-01-27,1.10239,1.10369,1.10091,1.10188
2020-01-28,1.10187,1.10246,1.09973,1.10216
2020-01-29,1.10217,1.1027,1.09918,1.10133
2020-01-30,1.10131,1.10388,1.10062,1.10281
2020-01-31,1.10279,1.10932,1.10163,1.1093
2020-02-02,1.10887,1.109,1.10879,1.10885
2020-02-03,1.10886,1.10886,1.10353,1.10618
2020-02-04,1.10619,1.10636,1.10323,1.10442
2020-02-05,1.10443,1.10473,1.09931,1.09999
2020-02-06,1.10001,1.10134,1.09639,1.09802
2020-02-07,1.09804,1.09844,1.09415,1.09455
2020-02-09,1.09441,1.095,1.09441,1.09486
2020-02-10,1.09487,1.09569,1.09071,1.09097
