Date,Open,High,Low,Close,ZigZag
01.02.2011,1.37158,1.38419,1.37009,1.38288,0
02.02.2011,1.38289,1.38607,1.37672,1.38063,1.39
03.02.2011,1.38062,1.38248,1.36092,1.36191,0
04.02.2011,1.3619,1.36748,1.35436,1.358,0
06.02.2011,1.35686,1.35867,1.35641,1.35765,0
07.02.2011,1.35764,1.36256,1.3508,1.35809,0
08.02.2011,1.3581,1.36871,1.3572,1.36318,0
09.02.2011,1.36318,1.37424,1.36106,1.37097,0
10.02.2011,1.37105,1.37192,1.35773,1.36158,0
11.02.2011,1.3616,1.36193,1.34972,1.35513,0
13.02.2011,1.3524,1.35252,1.35011,1.35238,0
14.02.2011,1.35239,1.35579,1.34279,1.34994,1.34
15.02.2011,1.34994,1.35498,1.34609,1.35087,0
16.02.2011,1.35086,1.35873,1.3462,1.35745,0
17.02.2011,1.35747,1.36265,1.35367,1.36122,0
18.02.2011,1.3612,1.37138,1.35453,1.36923,0
20.02.2011,1.36886,1.3715,1.36864,1.36942,0
21.02.2011,1.36939,1.37083,1.36263,1.36333,0
22.02.2011,1.36336,1.37026,1.35278,1.36927,0
23.02.2011,1.36928,1.3786,1.36809,1.37697,0
24.02.2011,1.37695,1.38227,1.3704,1.38093,0
25.02.2011,1.38092,1.38372,1.37239,1.37523,0
27.02.2011,1.3747,1.37502,1.3711,1.37212,0
28.02.2011,1.3721,1.38546,1.37176,1.38241,0
01.03.2011,1.38239,1.38532,1.37628,1.37708,0
02.03.2011,1.37705,1.38897,1.37447,1.38548,0
03.03.2011,1.38549,1.39728,1.38329,1.39576,0
04.03.2011,1.39577,1.40052,1.39418,1.39863,0
06.03.2011,1.39921,1.39965,1.39712,1.3972,0
07.03.2011,1.39721,1.40354,1.3955,1.39667,0
08.03.2011,1.39667,1.39881,1.38622,1.38801,0
09.03.2011,1.388,1.39411,1.38553,1.39152,0
10.03.2011,1.39154,1.39236,1.37748,1.38149,0
11.03.2011,1.38147,1.39147,1.37519,1.39016,0
13.03.2011,1.39507,1.39519,1.39159,1.3928,0
14.03.2011,1.39282,1.40026,1.39043,1.39823,0
15.03.2011,1.39824,1.40123,1.3855,1.3972,0
16.03.2011,1.39719,1.40003,1.38665,1.38911,0
17.03.2011,1.3891,1.40518,1.3887,1.40059,0
18.03.2011,1.40057,1.41831,1.40032,1.41793,0
20.03.2011,1.41808,1.41814,1.41589,1.41596,0
21.03.2011,1.41596,1.42395,1.41411,1.4216,0
22.03.2011,1.42159,1.42479,1.41533,1.41622,0
23.03.2011,1.41619,1.4214,1.40767,1.41046,0
24.03.2011,1.41048,1.42189,1.40534,1.41748,0
25.03.2011,1.4175,1.4193,1.40548,1.40868,0
27.03.2011,1.40463,1.40515,1.40204,1.40346,0
28.03.2011,1.40342,1.41149,1.40261,1.40724,0
29.03.2011,1.40725,1.41484,1.40469,1.41201,0
30.03.2011,1.412,1.41464,1.40516,1.41269,0
31.03.2011,1.41267,1.42319,1.41157,1.41555,0
01.04.2011,1.41557,1.42448,1.40614,1.42344,0
03.04.2011,1.42312,1.42418,1.42164,1.42337,0
04.04.2011,1.42337,1.42677,1.41919,1.42047,0
05.04.2011,1.42044,1.42445,1.41511,1.42309,0
06.04.2011,1.42314,1.43483,1.42277,1.43238,0
07.04.2011,1.43237,1.43246,1.42424,1.42974,0
08.04.2011,1.42972,1.44869,1.42908,1.44823,0
10.04.2011,1.4453,1.44825,1.44492,1.44797,0
11.04.2011,1.44797,1.44805,1.44205,1.44229,0
12.04.2011,1.44228,1.45183,1.4377,1.44816,0
13.04.2011,1.44817,1.45193,1.4413,1.44516,0
14.04.2011,1.44513,1.45141,1.43647,1.44999,0
15.04.2011,1.45003,1.4502,1.43905,1.44285,0
17.04.2011,1.44162,1.44199,1.43904,1.43961,0
18.04.2011,1.43963,1.44044,1.41574,1.42357,0
19.04.2011,1.42355,1.43728,1.42051,1.43651,0
20.04.2011,1.43653,1.45437,1.43546,1.45184,0
21.04.2011,1.45185,1.46478,1.45147,1.45585,0
22.04.2011,1.45582,1.45873,1.45339,1.45597,0
24.04.2011,1.45604,1.45879,1.455,1.45871,0
25.04.2011,1.45872,1.46259,1.45251,1.45504,0
26.04.2011,1.45507,1.47119,1.44929,1.47038,0
27.04.2011,1.47039,1.47952,1.46321,1.47875,0
28.04.2011,1.47874,1.48809,1.47722,1.48404,0
29.04.2011,1.48403,1.48772,1.48034,1.48062,0
01.05.2011,1.48249,1.4839,1.47794,1.48149,0
02.05.2011,1.48153,1.49012,1.47632,1.47939,0
03.05.2011,1.47941,1.48885,1.47542,1.48358,0
04.05.2011,1.48357,1.49385,1.47748,1.48267,1.49
05.05.2011,1.48261,1.48989,1.45096,1.4558,0
06.05.2011,1.45579,1.45873,1.43117,1.43149,0
08.05.2011,1.43656,1.43957,1.43403,1.43882,0
09.05.2011,1.43881,1.44407,1.42548,1.43678,0
10.05.2011,1.4368,1.44183,1.427,1.43994,0
11.05.2011,1.43994,1.44224,1.4172,1.42054,0
12.05.2011,1.42055,1.4276,1.41229,1.42293,0
13.05.2011,1.42294,1.43388,1.40672,1.4117,0
15.05.2011,1.40753,1.40849,1.40617,1.40665,0
16.05.2011,1.40669,1.42437,1.40478,1.41449,0
17.05.2011,1.41448,1.42755,1.41202,1.4266,0
18.05.2011,1.42622,1.42862,1.41946,1.42577,0
19.05.2011,1.42575,1.4337,1.42058,1.43251,0
20.05.2011,1.4322,1.43451,1.41321,1.41573,0
22.05.2011,1.41318,1.41429,1.40952,1.41162,0
23.05.2011,1.41072,1.41346,1.39692,1.40123,1.4
24.05.2011,1.40122,1.41327,1.40118,1.40923,0
25.05.2011,1.4092,1.41177,1.4013,1.40685,0
26.05.2011,1.40686,1.42062,1.40674,1.41439,0
27.05.2011,1.4144,1.43216,1.41294,1.43173,0
29.05.2011,1.43099,1.43099,1.42777,1.42887,0
30.05.2011,1.42884,1.43509,1.42567,1.43326,0
31.05.2011,1.43326,1.44363,1.43259,1.44239,0
01.06.2011,1.44239,1.44579,1.43075,1.43459,0
02.06.2011,1.43458,1.45121,1.4325,1.44863,0
03.06.2011,1.44862,1.4642,1.44524,1.46327,0
05.06.2011,1.46269,1.46563,1.46264,1.46515,0
06.06.2011,1.46515,1.46571,1.4557,1.45901,0
07.06.2011,1.45899,1.46955,1.45634,1.46792,1.47
08.06.2011,1.46796,1.46889,1.4564,1.45916,0
09.06.2011,1.45916,1.46455,1.44775,1.45374,0
10.06.2011,1.45373,1.45501,1.43223,1.43458,0
12.06.2011,1.4327,1.43416,1.43208,1.43356,0
13.06.2011,1.43354,1.44295,1.4322,1.44157,0
14.06.2011,1.44156,1.44971,1.43785,1.44324,0
15.06.2011,1.44325,1.44376,1.4156,1.41912,0
16.06.2011,1.4191,1.42207,1.40731,1.42012,1.41
17.06.2011,1.4201,1.43382,1.41274,1.42858,0
19.06.2011,1.42747,1.4293,1.4256,1.4256,0
20.06.2011,1.42562,1.43824,1.4191,1.43612,0
21.06.2011,1.43614,1.44315,1.43067,1.43764,0
22.06.2011,1.43763,1.44407,1.43102,1.43301,0
23.06.2011,1.43297,1.43323,1.41265,1.42604,0
24.06.2011,1.42603,1.43055,1.41416,1.41865,0
26.06.2011,1.41875,1.41891,1.41461,1.41546,0
27.06.2011,1.41543,1.43271,1.41023,1.43108,0
28.06.2011,1.43109,1.43959,1.42366,1.43567,0
29.06.2011,1.43568,1.44798,1.4338,1.4463,0
30.06.2011,1.44631,1.45364,1.44474,1.4474,0
01.07.2011,1.44739,1.45501,1.44359,1.45246,0
03.07.2011,1.45366,1.45769,1.45332,1.45637,1.46
04.07.2011,1.45634,1.45673,1.44953,1.45413,0
05.07.2011,1.4541,1.4541,1.44025,1.44325,0
06.07.2011,1.44326,1.44657,1.42858,1.43332,0
07.07.2011,1.43335,1.43733,1.42214,1.436,0
08.07.2011,1.436,1.43675,1.42059,1.42632,0
10.07.2011,1.42236,1.42258,1.41974,1.42105,0
11.07.2011,1.42106,1.42266,1.39858,1.40373,0
12.07.2011,1.40368,1.40528,1.38371,1.39891,1.38
13.07.2011,1.39889,1.42808,1.39621,1.42691,0
14.07.2011,1.4269,1.42694,1.41156,1.41615,0
15.07.2011,1.41616,1.41918,1.40919,1.41566,0
17.07.2011,1.41208,1.41339,1.41155,1.4126,0
18.07.2011,1.41261,1.41361,1.40138,1.41265,0
19.07.2011,1.41266,1.4216,1.40687,1.41697,0
20.07.2011,1.41698,1.42739,1.41331,1.42613,0
21.07.2011,1.42615,1.44375,1.41388,1.44081,0
22.07.2011,1.4408,1.44369,1.43241,1.4358,0
24.07.2011,1.43997,1.43997,1.43654,1.43666,0
25.07.2011,1.43669,1.4406,1.43247,1.43727,0
26.07.2011,1.43723,1.45244,1.43571,1.45076,0
27.07.2011,1.45077,1.4535,1.4339,1.43608,1.45
28.07.2011,1.4363,1.43999,1.42544,1.43264,0
29.07.2011,1.43261,1.44128,1.42293,1.43945,0
31.07.2011,1.43607,1.43769,1.43465,1.43526,0
01.08.2011,1.43524,1.44526,1.41843,1.42725,0
02.08.2011,1.42715,1.42822,1.4151,1.41835,0
03.08.2011,1.41835,1.43664,1.41425,1.43489,0
04.08.2011,1.43488,1.43671,1.40553,1.40766,1.41
05.08.2011,1.40765,1.42972,1.40693,1.42804,0
07.08.2011,1.43705,1.43705,1.42883,1.43073,0
08.08.2011,1.43076,1.44006,1.41303,1.41749,0
09.08.2011,1.4175,1.43967,1.41521,1.4354,0
10.08.2011,1.43541,1.44006,1.41224,1.4134,0
11.08.2011,1.41339,1.42912,1.41039,1.42145,0
12.08.2011,1.42144,1.42899,1.41495,1.42479,0
14.08.2011,1.42639,1.42831,1.42637,1.4283,0
15.08.2011,1.42832,1.44748,1.42635,1.44369,0
16.08.2011,1.44368,1.44709,1.43538,1.43803,0
17.08.2011,1.43804,1.45167,1.4325,1.44274,0
18.08.2011,1.44272,1.44508,1.42711,1.42951,0
19.08.2011,1.42948,1.44507,1.42585,1.4395,0
21.08.2011,1.43735,1.43833,1.43601,1.43659,0
22.08.2011,1.4366,1.44339,1.4347,1.4356,0
23.08.2011,1.43559,1.44987,1.43559,1.44377,0
24.08.2011,1.44376,1.44806,1.43798,1.44073,0
25.08.2011,1.44074,1.44738,1.43283,1.44106,0
26.08.2011,1.44107,1.45008,1.43291,1.44984,0
28.08.2011,1.44916,1.45021,1.44778,1.44802,0
29.08.2011,1.44801,1.45482,1.44657,1.45137,1.45
30.08.2011,1.45136,1.45328,1.43841,1.44236,0
31.08.2011,1.44237,1.44688,1.4355,1.43591,0
01.09.2011,1.43592,1.43767,1.42262,1.4278,0
02.09.2011,1.42779,1.4287,1.41839,1.42037,0
04.09.2011,1.41571,1.41595,1.41361,1.415,0
05.09.2011,1.41501,1.41726,1.40584,1.40709,0
06.09.2011,1.40708,1.42544,1.39733,1.40231,0
07.09.2011,1.4023,1.41476,1.4012,1.40697,0
08.09.2011,1.40696,1.40888,1.3872,1.39151,0
09.09.2011,1.3915,1.3936,1.36272,1.36532,0
11.09.2011,1.35783,1.36217,1.35695,1.35823,0
12.09.2011,1.35824,1.3692,1.34989,1.36393,0
13.09.2011,1.36392,1.37385,1.35582,1.36802,0
14.09.2011,1.36805,1.37826,1.35909,1.3747,0
15.09.2011,1.37471,1.39359,1.37031,1.38797,0
16.09.2011,1.38798,1.38808,1.37536,1.37941,0
18.09.2011,1.36761,1.37063,1.36748,1.36807,0
19.09.2011,1.3681,1.37196,1.35868,1.36211,0
20.09.2011,1.36211,1.37432,1.35927,1.37065,0
21.09.2011,1.37066,1.37953,1.3557,1.3576,0
22.09.2011,1.35759,1.35868,1.33856,1.35042,0
23.09.2011,1.35042,1.35663,1.34188,1.34974,0
25.09.2011,1.35078,1.35492,1.34876,1.35158,0
26.09.2011,1.35159,1.35461,1.33624,1.34956,0
27.09.2011,1.34956,1.36668,1.34793,1.35847,0
28.09.2011,1.35845,1.36892,1.35194,1.35216,0
29.09.2011,1.3521,1.36774,1.35195,1.35947,0
30.09.2011,1.3595,1.36001,1.33837,1.33846,0
02.10.2011,1.33447,1.33685,1.33419,1.33565,0
03.10.2011,1.33565,1.33808,1.31635,1.31896,0
04.10.2011,1.31897,1.33681,1.31458,1.33169,1.31
05.10.2011,1.33168,1.33826,1.32599,1.33455,0
06.10.2011,1.33457,1.345,1.32417,1.34269,0
07.10.2011,1.34272,1.35241,1.33607,1.33755,0
09.10.2011,1.33863,1.33989,1.33774,1.33987,0
10.10.2011,1.33989,1.36975,1.33934,1.3626,0
11.10.2011,1.3626,1.36828,1.35654,1.36329,0
12.10.2011,1.36328,1.38325,1.35824,1.37774,0
13.10.2011,1.37775,1.38251,1.36852,1.37512,0
14.10.2011,1.37511,1.38936,1.37231,1.3878,0
16.10.2011,1.38782,1.38865,1.38656,1.38724,0
17.10.2011,1.38724,1.39137,1.37241,1.37444,0
18.10.2011,1.37445,1.38163,1.36526,1.37326,0
19.10.2011,1.37325,1.38681,1.37247,1.37666,0
20.10.2011,1.37664,1.38412,1.36565,1.37934,0
21.10.2011,1.37935,1.39004,1.37043,1.38917,0
23.10.2011,1.38686,1.38711,1.38294,1.38492,0
24.10.2011,1.38496,1.39557,1.38222,1.3919,0
25.10.2011,1.39191,1.39588,1.38492,1.38994,0
26.10.2011,1.38995,1.3974,1.37997,1.38847,0
27.10.2011,1.38848,1.4246,1.38847,1.41984,1.42
28.10.2011,1.41985,1.41985,1.41331,1.41453,0
30.10.2011,1.41501,1.41616,1.41369,1.41378,0
31.10.2011,1.41377,1.41695,1.38287,1.38583,0
01.11.2011,1.38585,1.38702,1.36085,1.36532,0
02.11.2011,1.36531,1.38265,1.3653,1.36876,0
03.11.2011,1.36878,1.38541,1.36563,1.38222,0
04.11.2011,1.38221,1.38655,1.37111,1.37898,0
06.11.2011,1.3816,1.38166,1.37772,1.37855,0
07.11.2011,1.37854,1.38123,1.36814,1.3753,0
08.11.2011,1.3753,1.38464,1.37242,1.38358,0
09.11.2011,1.38357,1.3858,1.35137,1.35306,0
10.11.2011,1.35306,1.36518,1.34837,1.35897,0
11.11.2011,1.35899,1.37944,1.35778,1.37672,0
13.11.2011,1.37759,1.37919,1.37561,1.37627,0
14.11.2011,1.37625,1.37772,1.35914,1.36335,0
15.11.2011,1.36336,1.36402,1.34915,1.35156,0
16.11.2011,1.35154,1.3556,1.34213,1.34396,0
17.11.2011,1.34396,1.35392,1.34226,1.3458,0
18.11.2011,1.34581,1.36136,1.34525,1.35222,0
20.11.2011,1.35214,1.35354,1.35049,1.35207,0
21.11.2011,1.35206,1.35398,1.343,1.34956,0
22.11.2011,1.34953,1.35678,1.34687,1.35292,0
23.11.2011,1.35291,1.35298,1.33201,1.33603,0
24.11.2011,1.33603,1.34109,1.33139,1.33164,0
25.11.2011,1.33164,1.33322,1.32119,1.32375,0
27.11.2011,1.33095,1.33257,1.32794,1.3292,0
28.11.2011,1.32919,1.33981,1.32725,1.32976,0
29.11.2011,1.32977,1.34412,1.32882,1.33303,0
30.11.2011,1.33304,1.35302,1.32587,1.34394,0
01.12.2011,1.34425,1.352,1.34177,1.34832,0
02.12.2011,1.34827,1.35449,1.33625,1.33898,0
04.12.2011,1.34094,1.34239,1.34035,1.34092,0
05.12.2011,1.34091,1.34851,1.33748,1.33973,0
06.12.2011,1.33971,1.34271,1.33333,1.34093,0
07.12.2011,1.34093,1.3453,1.33508,1.34057,0
08.12.2011,1.34056,1.34569,1.32882,1.33464,0
09.12.2011,1.33464,1.34327,1.3281,1.33842,0
11.12.2011,1.33636,1.33759,1.33536,1.33547,0
12.12.2011,1.33546,1.33612,1.31603,1.31791,0
13.12.2011,1.31789,1.32356,1.30086,1.30362,0
14.12.2011,1.30363,1.30635,1.29462,1.29914,0
15.12.2011,1.29914,1.30489,1.29566,1.30354,0
16.12.2011,1.30353,1.30834,1.2995,1.30419,0
18.12.2011,1.30328,1.30399,1.30212,1.30218,0
19.12.2011,1.3022,1.3043,1.29828,1.30041,0
20.12.2011,1.3004,1.31314,1.2995,1.31125,0
21.12.2011,1.31124,1.31956,1.30254,1.30398,0
22.12.2011,1.30399,1.31183,1.30171,1.30608,0
23.12.2011,1.30608,1.30946,1.30259,1.30451,0
26.12.2011,1.30487,1.30813,1.30422,1.30586,0
27.12.2011,1.30587,1.30824,1.30535,1.30695,0
28.12.2011,1.30696,1.30791,1.28869,1.29005,0
29.12.2011,1.29004,1.29641,1.28577,1.29494,0
30.12.2011,1.29493,1.29981,1.29039,1.29565,0
01.01.2012,1.29443,1.29525,1.29315,1.2941,0
02.01.2012,1.29418,1.29681,1.29168,1.29517,0
03.01.2012,1.29519,1.30762,1.29512,1.30476,0
04.01.2012,1.30478,1.30719,1.28974,1.29326,0
05.01.2012,1.29327,1.29434,1.27702,1.27911,0
06.01.2012,1.2791,1.28121,1.26972,1.27188,0
08.01.2012,1.26923,1.26934,1.26661,1.26872,0
09.01.2012,1.26873,1.27848,1.2684,1.27653,0
10.01.2012,1.27652,1.28174,1.27412,1.27472,0
11.01.2012,1.27471,1.27893,1.26619,1.27119,0
12.01.2012,1.27118,1.28442,1.26994,1.28169,0
13.01.2012,1.28169,1.28778,1.26241,1.26754,1.26
15.01.2012,1.26383,1.26575,1.26369,1.26468,0
16.01.2012,1.26467,1.26873,1.26254,1.26786,0
17.01.2012,1.26788,1.2808,1.2674,1.27576,0
18.01.2012,1.27575,1.28691,1.27337,1.2853,0
19.01.2012,1.28531,1.29713,1.2839,1.29587,0
20.01.2012,1.29588,1.29854,1.28873,1.29298,0
22.01.2012,1.28808,1.28951,1.28807,1.28897,0
23.01.2012,1.28899,1.30521,1.28827,1.30225,0
24.01.2012,1.30226,1.30618,1.29534,1.3029,0
25.01.2012,1.30289,1.31199,1.29307,1.30952,0
26.01.2012,1.30955,1.31832,1.3077,1.30803,0
27.01.2012,1.30804,1.3233,1.30799,1.32189,0
29.01.2012,1.32148,1.32206,1.31899,1.3193,0
30.01.2012,1.31929,1.3197,1.30767,1.31585,0
31.01.2012,1.31586,1.32126,1.30427,1.30763,0
01.02.2012,1.30759,1.32168,1.30257,1.31826,0
02.02.2012,1.31827,1.31959,1.30854,1.31344,0
03.02.2012,1.31343,1.31989,1.30657,1.31561,0
05.02.2012,1.31211,1.31305,1.31047,1.31106,0
06.02.2012,1.31108,1.31409,1.30278,1.31241,0
07.02.2012,1.3124,1.32692,1.30891,1.32535,0
08.02.2012,1.32534,1.32878,1.32148,1.32394,0
09.02.2012,1.32394,1.33199,1.32268,1.32886,1.33
10.02.2012,1.32885,1.32886,1.31551,1.31957,0
12.02.2012,1.3238,1.32599,1.32068,1.32165,0
13.02.2012,1.32165,1.32833,1.31449,1.3172,0
14.02.2012,1.3172,1.32154,1.308,1.31206,0
15.02.2012,1.31205,1.31902,1.3033,1.30426,0
16.02.2012,1.30425,1.31572,1.29745,1.31289,1.3
17.02.2012,1.3129,1.31964,1.31148,1.31418,0
19.02.2012,1.32026,1.32365,1.32013,1.32188,0
20.02.2012,1.32188,1.32762,1.31821,1.32247,0
21.02.2012,1.32246,1.32922,1.31865,1.32326,0
22.02.2012,1.32325,1.32652,1.3211,1.32366,0
23.02.2012,1.32367,1.33776,1.32309,1.33714,0
24.02.2012,1.33713,1.34856,1.33569,1.34478,1.35
26.02.2012,1.34595,1.34707,1.34456,1.3459,0
27.02.2012,1.3459,1.3464,1.33662,1.33993,0
28.02.2012,1.33992,1.34788,1.33896,1.34716,0
29.02.2012,1.34714,1.34851,1.33145,1.33342,0
01.03.2012,1.33343,1.33559,1.32825,1.33203,0
02.03.2012,1.33203,1.33258,1.31876,1.31979,0
04.03.2012,1.31953,1.32048,1.31826,1.32025,0
05.03.2012,1.32026,1.32394,1.316,1.32232,0
06.03.2012,1.32227,1.32252,1.3103,1.31254,0
07.03.2012,1.31253,1.31636,1.30961,1.31427,0
08.03.2012,1.31426,1.32904,1.31357,1.32645,0
09.03.2012,1.32645,1.32714,1.30966,1.31221,0
11.03.2012,1.3116,1.31241,1.31024,1.31099,0
12.03.2012,1.31098,1.3172,1.30786,1.31604,0
13.03.2012,1.31606,1.31905,1.30516,1.30666,0
14.03.2012,1.30664,1.30901,1.30106,1.30196,0
15.03.2012,1.30196,1.31184,1.30032,1.30704,1.3
16.03.2012,1.30705,1.31862,1.30484,1.31735,0
18.03.2012,1.31797,1.31815,1.31644,1.31672,0
19.03.2012,1.31673,1.32642,1.31415,1.32398,0
20.03.2012,1.32396,1.32666,1.3172,1.32639,0
21.03.2012,1.3264,1.3284,1.3178,1.3228,0
22.03.2012,1.3228,1.3254,1.31343,1.3196,0
23.03.2012,1.31962,1.32916,1.31906,1.3269,0
25.03.2012,1.3268,1.32837,1.32675,1.32819,0
26.03.2012,1.32823,1.33667,1.31919,1.33566,0
27.03.2012,1.33565,1.33848,1.33126,1.33286,1.34
28.03.2012,1.33286,1.3372,1.3277,1.33249,0
29.03.2012,1.3325,1.33449,1.32518,1.33136,0
30.03.2012,1.33135,1.33755,1.33092,1.33408,0
01.04.2012,1.33562,1.33757,1.33558,1.33566,0
02.04.2012,1.33565,1.33801,1.32781,1.33277,0
03.04.2012,1.33275,1.3367,1.32128,1.32223,0
04.04.2012,1.32222,1.32324,1.31069,1.31433,0
05.04.2012,1.31432,1.31636,1.30346,1.3062,0
06.04.2012,1.30621,1.31115,1.30506,1.30911,0
08.04.2012,1.30961,1.30965,1.30662,1.30847,0
09.04.2012,1.30848,1.3133,1.3033,1.31084,0
10.04.2012,1.31084,1.31436,1.30538,1.30721,0
11.04.2012,1.30722,1.31564,1.30659,1.31181,0
12.04.2012,1.31181,1.32122,1.31018,1.31879,0
13.04.2012,1.3188,1.32001,1.30691,1.30764,0
15.04.2012,1.3069,1.3074,1.30405,1.3042,0
16.04.2012,1.30419,1.31466,1.29945,1.31257,1.3
17.04.2012,1.31258,1.31717,1.30899,1.31347,0
18.04.2012,1.31345,1.31402,1.30577,1.31165,0
19.04.2012,1.31166,1.31648,1.30697,1.31427,0
20.04.2012,1.31429,1.32262,1.31284,1.3217,0
22.04.2012,1.3192,1.3208,1.31903,1.32071,0
23.04.2012,1.32072,1.32098,1.31042,1.31483,0
24.04.2012,1.31484,1.32174,1.31445,1.31952,0
25.04.2012,1.31953,1.32356,1.3173,1.32303,0
26.04.2012,1.32305,1.32623,1.31763,1.31906,0
27.04.2012,1.31907,1.32695,1.31572,1.32514,0
29.04.2012,1.32408,1.32458,1.32359,1.32393,0
30.04.2012,1.32394,1.3266,1.32078,1.32382,0
01.05.2012,1.32383,1.32828,1.32039,1.32377,1.33
02.05.2012,1.32378,1.32401,1.3123,1.31473,0
03.05.2012,1.31472,1.31795,1.30963,1.3154,0
04.05.2012,1.31539,1.31775,1.30799,1.30832,0
06.05.2012,1.30245,1.30268,1.29546,1.29619,0
07.05.2012,1.29619,1.30645,1.29607,1.30595,0
08.05.2012,1.30594,1.30594,1.29821,1.29923,0
09.05.2012,1.29923,1.30026,1.2911,1.29349,0
10.05.2012,1.29348,1.29783,1.29244,1.29329,0
11.05.2012,1.29328,1.29569,1.29044,1.29162,0
13.05.2012,1.28872,1.29019,1.28829,1.28974,0
14.05.2012,1.28973,1.29038,1.28149,1.28296,0
15.05.2012,1.28297,1.28689,1.27215,1.27346,0
16.05.2012,1.27345,1.27579,1.26807,1.27324,0
17.05.2012,1.27325,1.27488,1.26649,1.26973,0
18.05.2012,1.26974,1.27933,1.26417,1.27783,0
20.05.2012,1.27767,1.2777,1.27484,1.2771,0
21.05.2012,1.27711,1.2823,1.27248,1.28118,0
22.05.2012,1.28119,1.28139,1.26514,1.26605,0
23.05.2012,1.26606,1.26858,1.25449,1.25598,0
24.05.2012,1.25598,1.26188,1.25156,1.25349,0
25.05.2012,1.25348,1.26015,1.24964,1.25153,0
27.05.2012,1.25707,1.25788,1.25653,1.2566,0
28.05.2012,1.25657,1.26235,1.25162,1.25213,0
29.05.2012,1.2521,1.2574,1.24609,1.24764,0
30.05.2012,1.24765,1.24864,1.23605,1.23728,0
31.05.2012,1.2373,1.24278,1.23362,1.23615,0
01.06.2012,1.23615,1.24537,1.22882,1.24325,1.23
03.06.2012,1.24371,1.24371,1.23955,1.23966,0
04.06.2012,1.23967,1.2524,1.23854,1.2524,0
05.06.2012,1.25241,1.25411,1.24099,1.24606,0
06.06.2012,1.24606,1.25848,1.24412,1.25758,0
07.06.2012,1.25757,1.26243,1.25397,1.25672,0
08.06.2012,1.25671,1.25708,1.24352,1.2516,0
10.06.2012,1.26478,1.26677,1.2635,1.2644,0
11.06.2012,1.26441,1.26467,1.24503,1.2477,0
12.06.2012,1.24769,1.2528,1.24423,1.24996,0
13.06.2012,1.24998,1.26094,1.24733,1.25736,0
14.06.2012,1.25737,1.26354,1.25419,1.26262,0
15.06.2012,1.26257,1.26643,1.25919,1.26361,0
17.06.2012,1.27371,1.27468,1.27033,1.27039,1.27
18.06.2012,1.2704,1.27268,1.25569,1.2595,0
19.06.2012,1.25952,1.27297,1.25682,1.26787,0
20.06.2012,1.26786,1.27418,1.26381,1.26804,0
21.06.2012,1.26803,1.26983,1.25317,1.25493,0
22.06.2012,1.25492,1.25827,1.25191,1.25677,0
24.06.2012,1.25544,1.25575,1.25347,1.25374,0
25.06.2012,1.25375,1.2544,1.2471,1.25022,0
26.06.2012,1.25023,1.25298,1.24419,1.24855,0
27.06.2012,1.24846,1.25074,1.24454,1.24694,0
28.06.2012,1.24694,1.25236,1.24071,1.24414,0
29.06.2012,1.24415,1.26918,1.24331,1.26655,0
01.07.2012,1.26696,1.26703,1.26482,1.26526,0
02.07.2012,1.26525,1.26669,1.2568,1.25791,0
03.07.2012,1.25792,1.26257,1.25588,1.2604,0
04.07.2012,1.26039,1.26063,1.2508,1.25154,0
05.07.2012,1.25155,1.25375,1.23637,1.23919,0
06.07.2012,1.2392,1.24008,1.22598,1.22875,0
08.07.2012,1.22659,1.22801,1.22557,1.22705,0
09.07.2012,1.22704,1.2323,1.2269,1.23159,0
10.07.2012,1.23161,1.23331,1.22351,1.22546,0
11.07.2012,1.22547,1.22957,1.22124,1.2245,0
12.07.2012,1.2245,1.2245,1.2167,1.21878,0
13.07.2012,1.21878,1.22554,1.21622,1.22485,0
15.07.2012,1.22498,1.22597,1.22444,1.22465,0
16.07.2012,1.22464,1.22889,1.21753,1.22655,0
17.07.2012,1.22656,1.23156,1.2189,1.22949,0
18.07.2012,1.22948,1.23052,1.22166,1.22763,0
19.07.2012,1.22765,1.23214,1.2229,1.22759,0
20.07.2012,1.22758,1.22823,1.2144,1.21551,0
22.07.2012,1.21217,1.21309,1.2116,1.2127,0
23.07.2012,1.21271,1.21438,1.20669,1.21236,0
24.07.2012,1.21235,1.21368,1.20418,1.20609,1.2
25.07.2012,1.2061,1.21681,1.20529,1.21396,0
26.07.2012,1.21395,1.23276,1.21172,1.22773,0
27.07.2012,1.22771,1.23889,1.22417,1.23211,0
29.07.2012,1.23012,1.23099,1.22964,1.23021,0
30.07.2012,1.2302,1.23051,1.22251,1.22594,0
31.07.2012,1.22595,1.23289,1.22487,1.22916,0
01.08.2012,1.22917,1.23357,1.22175,1.22383,0
02.08.2012,1.22383,1.24011,1.21337,1.21783,0
03.08.2012,1.21781,1.23918,1.21662,1.23848,0
05.08.2012,1.23945,1.24422,1.23827,1.24266,0
06.08.2012,1.24267,1.24285,1.23413,1.23879,0
07.08.2012,1.23877,1.24414,1.23756,1.23841,0
08.08.2012,1.23842,1.24016,1.23264,1.23716,0
09.08.2012,1.23715,1.2386,1.22667,1.22925,0
10.08.2012,1.22925,1.23156,1.22409,1.22884,0
12.08.2012,1.22864,1.22909,1.22745,1.22746,0
13.08.2012,1.22745,1.23729,1.22604,1.23255,0
14.08.2012,1.23254,1.23849,1.23164,1.23239,0
